objid,ra,dec,u,g,r,i,z,petroRad_r,petroR50_r,petroR90_r,deVAB_r,expAB_r,lnLDeV_r,lnLExp_r,lnLStar_r,fracDeV_r,redshift,zErr,velDisp,velDispErr,gz2_objid,gz2_ra,gz2_dec,total_votes_gz2,t01_smooth_or_features_a01_smooth_fraction,t01_smooth_or_features_a02_features_or_disk_fraction,t01_smooth_or_features_a03_star_or_artifact_fraction,t03_bar_a06_bar_fraction,t03_bar_a07_no_bar_fraction,t04_spiral_a08_spiral_fraction,t04_spiral_a09_no_spiral_fraction,morph_class
"1,23764872067868E+018",145.341608821317,-0.577259595264465,19.65423,17.81561,16.91551,16.52942,16.21198,2.646854,1.229211,3.486241,0.4507106,0.5116623,-67.42728,-1042775,-5213123,1.0,0.08970696,1.950494e-05,196.7174,7.873062,"5,88848899360621E+017",145.34161376953125,-0.5772631764411926,159,0.9610000252723694,0.0199999995529651,0.0199999995529651,0.0,1.0,0.0,1.0,Elliptical
"1,23764872067894E+018",145.874449045454,-0.608755056278409,18.19744,16.69651,16.01479,15.6421,15.39185,9.828067,4.611182,9.267601,0.9499726,0.9768375,-2833042,-978.5255,-27765.14,0.1588915,0.07158983,1.824641e-05,75.39625,8.459454,"5,88848899360883E+017",145.87445068359375,-0.6087523698806763,288,0.1500000059604644,0.824999988079071,0.025000000372529,0.090999998152256,0.9089999794960022,0.9390000104904176,0.0610000006854534,Spiral
"1,23764872068032E+018",149.112651889328,-0.475619098890281,19.33666,17.4771,16.43731,15.93744,15.61362,4.726871,2.099745,5.89678,0.4907608,0.5335757,-232.6803,-1026966,-15725.64,0.7467383,0.08669478,2.666417e-05,224.9553,11.12655,"5,88848899362259E+017",149.11265563964844,-0.4756230115890503,135,0.8330000042915344,0.1190000027418136,0.0480000004172325,0.0,1.0,0.0,1.0,Elliptical
"1,23764872068039E+018",149.226270833607,-0.533749422976872,19.20965,17.44452,16.5697,16.15199,15.86936,7.568673,3.358715,8.376055,0.8771917,0.83843,-459.0959,-1670362,-10505.41,0.8940993,0.08459932,2.491136e-05,102802,8.662231,"5,88848899362325E+017",149.2262725830078,-0.5337517857551575,195,0.8209999799728394,0.1609999984502792,0.0179999992251396,0.0,1.0,0.1110000014305114,0.8889999985694885,Elliptical
"1,23764872068157E+018",151.874637396001,-0.572469953997454,18.85695,16.91275,15.91441,15.48678,15.14606,6.938475,2.872246,8.693069,0.8364667,0.8837832,-250.5653,-4952818,-26117.95,1.0,0.09494463,1.976603e-05,175.8134,7.58098,"5,88848899363504E+017",151.8746337890625,-0.5724722743034363,149,0.8640000224113464,0.1140000000596046,0.0230000000447034,0.0,1.0,0.2000000029802322,0.800000011920929,Elliptical
"1,23764872068157E+018",151.886679901843,-0.558483453150295,19.21667,17.32609,16.35852,15.93505,15.61071,4.081271,1.927476,5.46231,0.7969602,0.8072131,-148966,-2443266,-16148.0,1.0,0.0881547,1.635241e-05,116.8777,7.048133,"5,88848899363504E+017",151.88668823242188,-0.5584872961044312,151,0.8259999752044678,0.0869999974966049,0.0869999974966049,0.0,1.0,0.0,1.0,Elliptical
"1,23764872068262E+018",154.36277946944,-0.495597077141873,18.0961,16.1658,15.23403,14.75887,14.34939,8.424354,3.693322,11.24182,0.400672,0.4439842,-1847641,-6152023,-47719.04,0.785453,0.0329841,1.363102e-05,138732,4.927236,"5,88848899364553E+017",154.36277770996094,-0.4956007599830627,188,0.1459999978542328,0.8330000042915344,0.0209999997168779,0.0,0.0,0.0,0.0,Irregular
"1,23764872068445E+018",158.537832270188,-0.4298006740549,17.42209,16.27511,15.71882,15.34729,15.12525,7.659433,3.935853,7.793132,0.7801762,0.7794678,-7544209,-1613378,-45611.21,0.01115121,0.06510382,7.480663e-06,76.89932,6.263034,"5,88848899366388E+017",158.53782653808594,-0.4298034608364105,226,0.0340000018477439,0.9660000205039978,0.0,0.1480000019073486,0.8519999980926514,1.0,0.0,Spiral
"1,2376487206853E+018",160.453491880986,-0.617038417187846,19.10892,17.76311,16.91794,16.47233,16.19134,9.577041,3.062315,7.775607,0.7307642,0.677811,-359.1313,-1466256,-7855239,1.0,0.1383506,1.077991e-05,131.0237,8.607377,"5,8884889936724E+017",160.4534912109375,-0.6170446872711182,268,0.1620000004768371,0.8379999995231628,0.0,0.5479999780654907,0.4519999921321869,0.7419999837875366,0.257999986410141,Irregular
"1,23764872068556E+018",160.997737410462,-0.468998759309602,17.94459,16.51015,15.8354,15.40969,15.10252,8.564832,3.868853,10.61992,0.5447733,0.4748858,-2339221,-6196771,-27431.43,0.9582034,0.06012432,1.156679e-05,142575,7.358091,"5,88848899367502E+017",160.99774169921875,-0.4690019488334656,251,0.1110000014305114,0.8889999985694885,0.0,0.9259999990463256,0.0740000009536743,0.9629999995231628,0.0370000004768371,Spiral
"1,23764872068576E+018",161.422666377326,-0.519243205589292,18.99146,17.07726,16.12667,15.69658,15.36008,6.326869,2.681673,8.261944,0.6788748,0.6625587,-207068,-4564071,-21236.58,1.0,0.08484705,1.471395e-05,188.3511,6.321803,"5,88848899367699E+017",161.42266845703125,-0.519245445728302,141,0.8500000238418579,125,0.025000000372529,0.2000000029802322,0.800000011920929,0.6000000238418579,0.4000000059604645,Elliptical
"1,23764872068583E+018",161.582631841209,-0.528305813567584,19.03796,17.35102,16.56406,16.19586,15.90696,3.216031,1.448388,3.903852,0.5575567,0.5580388,-122.0952,-1327121,-12662.49,0.9017535,0.03836075,1.148915e-05,97.7578,4.342478,"5,88848899367764E+017",161.58262634277344,-0.5283032655715942,131,0.9089999794960022,0.0230000000447034,0.0680000036954879,0.0,1.0,0.0,1.0,Elliptical
"1,23764872068884E+018",168.561939365458,-0.535846857396464,19.32353,17.45607,16.51119,16.0891,15.74263,5.540415,2.255013,7.023244,0.8930649,0.8707497,-83.13158,-2976428,-14959.3,1.0,0.09923025,2.308582e-05,211.2924,9.04724,"5,88848899370779E+017",168.5619354248047,-0.5358477234840393,140,0.9300000071525574,0.0700000002980232,0.0,0.0,1.0,0.0,1.0,Elliptical
"1,23764872068995E+018",171.108938897528,-0.427056830282506,17.8931,16.45904,15.89366,15.55947,15.30833,2.963301,1.327161,3.816203,0.8637883,0.8410984,-96.81294,-3635437,-26121.81,0.9403843,0.04872853,7.518694e-06,89.89808,4.32562,"5,88848899371893E+017",171.1089324951172,-0.4270572066307068,143,0.977999985218048,0.0219999998807907,0.0,0.0,0.0,0.0,0.0,Elliptical
"1,23764872069402E+018",180.393637887057,-0.494671298923283,19.59569,17.78645,16.82101,16.40717,16.04906,5.722434,2.411439,7.659513,0.8290499,0.8561415,-46.47424,-1338005,-9181213,1.0,0.1198591,2.061931e-05,137.4208,7.339064,"5,88848899375956E+017",180.3936309814453,-0.4946718215942383,139,0.8500000238418579,125,0.025000000372529,0.0,1.0,0.0,1.0,Elliptical
"1,23764872069408E+018",180.496629144401,-0.427449686104098,19.65106,17.64081,16.57663,16.12663,15.75204,5.201443,2.217863,7.099286,0.9477513,0.8886507,-51.96209,-1720587,-14179.66,0.967701,0.1202664,2.413624e-05,231.6754,10.22792,"5,88848899376022E+017",180.4966278076172,-0.4274492561817169,117,0.949999988079071,0.0,0.050000000745058,0.0,0.0,0.0,0.0,Elliptical
"1,23764872070182E+018",198.177684747617,-0.574089497676094,19.43341,17.64412,16.75021,16.36155,16.05554,3.058693,1.386318,3.338117,0.7706198,0.8111797,-113.2764,-612.4333,-8067657,0.8670753,0.08403913,1.4086e-05,139.5598,5.53586,"5,88848899383755E+017",198.1776885986328,-0.5740955471992493,141,0.8640000224113464,0.090999998152256,0.0450000017881393,0.0,1.0,0.0,1.0,Elliptical
"1,23764872071093E+018",218.946981924847,-0.477147249803102,18.48368,16.45926,15.45642,15.01116,14.62928,13.61464,5.502819,17.47295,0.8509983,0.8308057,-352.6318,-7921734,-36660.04,1.0,0.1056896,1.784241e-05,217.2377,7.439065,"5,88848899392864E+017",218.9469757080078,-0.4771475493907928,130,0.824999988079071,0.1000000014901161,0.0750000029802322,0.0,1.0,0.0,1.0,Elliptical
"1,23764872071604E+018",230.629746230159,-0.472107193812454,19.16575,17.11905,15.96929,15.48432,15.0575,8.097511,3.133497,10.0659,0.8898944,0.8575634,-217.5069,-5630.57,-24279.79,1.0,0.1309314,1.910579e-05,258.0989,7.561125,"5,88848899397976E+017",230.6297607421875,-0.472108393907547,135,0.8600000143051147,0.0700000002980232,0.0700000002980232,0.0,1.0,0.0,1.0,Elliptical
"1,23764872071617E+018",230.945776545849,-0.435308358958172,19.90974,17.95637,16.99608,16.55502,16234,6.047011,2.560009,7.773925,0.7905159,0.8221676,-50.07188,-1298342,-7058.63,1.0,0.09241167,2.765353e-05,185.4888,11.42311,"5,88848899398107E+017",230.94577026367188,-0.4353103935718536,138,0.8100000023841858,0.1190000027418136,0.0710000023245811,0.2000000029802322,0.800000011920929,0.0,1.0,Elliptical
"1,2376487207163E+018",231.18465502176,-0.441429017353952,19.42809,17.37947,16.36132,15.90979,15.49575,6.589702,2.498616,7.705539,0.7543781,0.727028,-398.5909,-3376667,-16956.54,1.0,0.08959211,1.597473e-05,129.8602,5.786902,"5,88848899398239E+017",231.1846618652344,-0.441427081823349,147,0.8180000185966492,0.1360000073909759,0.0450000017881393,0.5,0.5,0.0,1.0,Elliptical
"1,23764872121077E+018",134.447161268846,-0.199954970395474,16.26435,14.97175,14.30745,13.94979,13.66179,10.96842,4.883362,11.56233,0.8792971,0.8373219,-9050836,-10144.8,-97332.66,0.5452175,0.02820569,1.266124e-05,84.10835,3.747268,"5,88848899892708E+017",134.44715881347656,-0.1999607235193252,379,0.0780000016093254,0.9020000100135804,0.0199999995529651,0.1860000044107437,0.8140000104904175,0.9769999980926514,0.0230000000447034,Spiral
"1,23764872069369E+018",179.541880151143,-0.540053517940717,19.91776,17.81027,16.72541,16.30199,15.92289,5.824152,2.408353,7.764275,0.9311888,0.8816253,-230.0757,-2713907,-9762907,1.0,0.1244486,1.896174e-05,227.3492,7.927741,"5,88848899375628E+017",179.54188537597656,-0.5400604009628296,124,0.8840000033378601,0.0230000000447034,0.0930000022053718,0.0,1.0,0.0,1.0,Elliptical
"1,23764872069618E+018",185.246723191976,-0.469639402924118,20.00472,18.03335,16.98403,16.53305,16.16477,5.298001,2.24127,7.36793,0.6065527,0.6116654,-45.79205,-1160338,-8290237,1.0,0.1239727,2.874397e-05,192.4202,10.53475,"5,88848899378119E+017",185.2467193603516,-0.4696423709392547,141,0.8700000047683716,0.0649999976158142,0.0649999976158142,0.3330000042915344,0.6669999957084656,0.0,1.0,Elliptical
"1,23764872069644E+018",185.906210207863,-0.472587671011222,16.70395,15.60695,15.16486,14.90491,14.73575,11.18215,5.626638,11.85509,0.5868602,0.5863302,-9834536,-1975021,-62167.88,0.05129652,0.02553847,7.945163e-06,92.15433,11.16216,"5,88848899378381E+017",185.9062042236328,-0.4725848734378814,379,0.061999998986721,0.9380000233650208,0.0,0.777999997138977,0.2220000028610229,1.0,0.0,Spiral
"1,23764872070929E+018",215.306821495254,-0.447503963598982,19.51964,17.58563,16.63318,16.20776,15.88465,5.359894,2.189462,6.501617,0.8615436,0.8717871,-79.42855,-1833304,-11756.98,1.0,0.1017612,2.154065e-05,160.0858,7.688377,"5,88848899391226E+017",215.3068389892578,-0.4475258290767669,155,0.8809999823570251,0.1190000027418136,0.0,0.0,1.0,0.0,1.0,Elliptical
"1,23764872070929E+018",215.306045866375,-0.466542314687425,18.68472,16.9345,16.05197,15.59128,15.26773,8.35402,3.407179,9.513419,0.7095904,0.6787624,-427.5606,-1917955,-22100.75,0.733806,0.1017403,2.152674e-05,183836,10.81038,"5,88848899391226E+017",215.3060607910156,-0.4665636420249939,137,0.8679999709129333,0.1319999992847442,0.0,0.0,1.0,0.4000000059604645,0.6000000238418579,Elliptical
"1,2376487207123E+018",222.135181001568,-0.575317771828911,18.51291,17.20081,16.76805,16.53112,16.46466,10.30546,5.006816,9.608453,0.6046684,0.6306496,-1333447,-315.3754,-10475.49,0.0,0.04315808,7.845722e-06,18.97014,39.59983,"5,88848899394241E+017",222.1351776123047,-0.575309693813324,292,0.0949999988079071,0.9049999713897704,0.0,0.2160000056028366,0.7839999794960022,0.2160000056028366,0.7839999794960022,Irregular
"1,2376487212147E+018",143.43808256324,-0.201901569815311,18.72706,17.22976,16.50619,16.09677,15.78692,3.433211,1.500059,4.094054,0.5175782,0.5418347,-250.0893,-1708666,-13080.57,0.9387056,0.07689177,8.194086e-06,147.3215,7.898105,"5,8884889989664E+017",143.43807983398438,-0.2019019722938537,188,0.828000009059906,0.1209999993443489,0.0520000010728836,0.0,1.0,0.0,1.0,Elliptical
"1,23764872121542E+018",144.98872116929,-0.0474965789249416,19.86192,17.85313,16.65708,16.15171,15.77563,4.600481,2.004275,6.274539,0.5897262,0.5759336,-22.67208,-1990976,-11808.02,1.0,0.1505485,2.568898e-05,254.4945,10.6421,"5,88848899897361E+017",144.9887237548828,-0.0474951714277267,172,0.9259999990463256,0.0560000017285347,0.0189999993890523,0.6669999957084656,0.3330000042915344,0.3330000042915344,0.6669999957084656,Elliptical
"1,23764872121588E+018",146.05730387255,-0.0970296857105921,18.53085,16.5696,15.63575,15.19359,14.81316,4.998258,2.222557,6.845697,0.6480598,0.612716,-174.4151,-5703527,-34703.09,0.9810644,0.03673035,1.177751e-05,154.7842,4.556574,"5,88848899897819E+017",146.05731201171875,-0.0970308110117912,172,0.8360000252723694,0.090999998152256,0.0729999989271164,0.2000000029802322,0.800000011920929,0.0,1.0,Elliptical
"1,23764872068832E+018",167.389081206165,-0.601426630781831,18.34064,16.31785,15.34878,14.85411,14.49675,10.17385,3.937726,13.24954,0.6585665,0.6242003,-1491737,-15121.46,-43955.4,1.0,0.0648197,1.571194e-05,264.8296,7.426533,"5,88848899370255E+017",167.3890838623047,-0.6014242768287659,128,0.8970000147819519,0.0769999995827674,0.0260000005364418,0.0,1.0,0.0,1.0,Elliptical
"1,23764872068832E+018",167.376746289904,-0.610834411796148,19.1644,17.21216,16.32792,15.91253,15.59378,6.968123,2.728525,8.506055,0.8332881,0.8196924,-161.8337,-3474748,-17778.25,1.0,0.06514609,1.558583e-05,128.1088,5.730968,"5,88848899370255E+017",167.3767547607422,-0.6108320355415344,121,0.9739999771118164,0.0260000005364418,0.0,0.0,1.0,0.0,1.0,Elliptical
"1,23764872068838E+018",167.486705840159,-0.574241105227104,18.65083,16.79951,15.92842,15.53002,15.20865,8.010315,3.235449,10.32795,0.635024,0.6141659,-111.9342,-4850535,-26446.38,1.0,0.0644965,1.553748e-05,151.7825,6.314893,"5,8884889937032E+017",167.48670959472656,-0.5742396712303162,102,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Elliptical
"1,23764872068845E+018",167.639230561757,-0.582807622269,17.77293,16.36301,15.65379,15.24727,14.97984,9.248301,3.699333,10.72473,0.8330483,0.8163888,-674.8046,-2920666,-34074.05,0.6880925,0.08997068,1.434422e-05,118823,6.51299,"5,88848899370386E+017",167.63922119140625,-0.5828066468238831,356,0.1599999964237213,0.8399999737739563,0.0,0.0509999990463256,0.9490000009536744,0.8209999799728394,0.1790000051259994,Spiral
"1,23764872069061E+018",172.529610931546,-0.521228031098879,19.56516,17.62949,16.68799,16.29173,15.91588,3.402975,1.515641,4.635995,0.4772756,0.4889134,-37.04982,-1845904,-11247.9,1.0,0.07551581,1.788356e-05,174.6831,6.820269,"5,88848899372548E+017",172.5296173095703,-0.5212293863296509,145,0.8889999985694885,0.0890000015497207,0.0219999998807907,0.0,1.0,0.0,1.0,Elliptical
"1,23764872069494E+018",182.454054241237,-0.591030336200245,19.96163,17.87051,16.63939,16.15046,15.81305,7.968172,3.266928,10.09268,0.8261848,0.8600337,-57.82411,-1676933,-10996.1,1.0,0.1845078,4.293302e-05,225.0641,14.78758,"5,88848899376874E+017",182.4540557861328,-0.5910346508026123,140,0.9300000071525574,0.0700000002980232,0.0,0.0,1.0,0.3330000042915344,0.6669999957084656,Elliptical
"1,23764872069559E+018",184.006846584279,-0.625941849226586,19.44731,17.38923,16.33002,15.89804,15.53086,10.66643,4.191734,12.73426,0.7093562,0.695471,-396.5171,-4028.33,-15815.68,1.0,0.121193,2.374063e-05,191.1617,10.52626,"5,88848899377529E+017",184.00685119628903,-0.6259430646896362,130,0.8679999709129333,0.1049999967217445,0.0260000005364418,0.25,0.75,0.5,0.5,Elliptical
"1,23764872069585E+018",184.588391350463,-0.451562009128399,19.62028,17.59136,16.66542,16.2495,15.91398,3.698352,1.570094,4.412092,0.4309978,0.4901637,-231.5303,-1897574,-12463.42,1.0,0.071262,1.539756e-05,147.6775,6.24248,"5,88848899377791E+017",184.58839416503903,-0.4515601992607116,157,0.878000020980835,0.0820000022649765,0.0410000011324882,0.0,1.0,0.0,1.0,Elliptical
"1,23764872069598E+018",184.863760459138,-0.467199522124064,19.39058,17.47807,16.45143,16.00193,15.67271,7.694769,3.149859,10.38022,0.868897,0.864969,-229928,-3532778,-15033.36,1.0,0.123371,1.913087e-05,188.1711,7.475574,"5,88848899377922E+017",184.86376953125,-0.4671956598758697,130,0.9509999752044678,0.0489999987185001,0.0,0.0,1.0,0.0,1.0,Elliptical
"1,23764872069612E+018",185.081734639713,-0.52423511045555,17.85307,16.41764,15.78253,15.43777,15.19529,7.471982,3.181169,9.573672,0.7347583,0.724908,-250.9485,-2553173,-31227.07,0.7411873,0.03951054,1.39998e-05,62.45243,6.609976,"5,88848899378053E+017",185.0817413330078,-0.5242368578910828,129,0.8330000042915344,0.1669999957084655,0.0,0.0,1.0,0.1669999957084655,0.8330000042915344,Elliptical
"1,23764872121719E+018",149.046199473057,-0.0776232423474475,18.30225,16.33124,15.45522,15.04751,14.71332,7.673226,3.137462,9.579794,0.7459674,0.7331504,-1195265,-10979.51,-39808.3,1.0,0.06491762,1.224447e-05,193.6091,5.590042,"5,8884889989913E+017",149.04620361328125,-0.0776304826140403,189,0.8429999947547913,0.1369999945163726,0.0199999995529651,0.0,1.0,0.1430000066757202,0.8569999933242798,Elliptical
"1,23764872121719E+018",149.059413644455,-0.0206452790584532,18.19977,16.18921,15.25671,14.82799,14.46648,8.053799,3.512115,9.670655,0.7052941,0.668591,-1232597,-9299429,-48847.43,0.9579262,0.06502754,1.341729e-05,218.3297,6.03562,"5,8884889989913E+017",149.05941772460938,-0.0206517204642295,179,0.8429999947547913,0.1369999945163726,0.0199999995529651,0.0,1.0,0.2860000133514404,0.7139999866485596,Elliptical
"1,23764872121772E+018",150.236207799024,-0.106483009206982,19.3397,17.51147,16.53505,16.11361,15.77571,5.778851,2.440937,7.359315,0.972271,0.9585723,-76.8398,-2571.1,-14318.87,1.0,0.1054762,2.380635e-05,210.6565,9.531199,"5,88848899899654E+017",150.2362060546875,-0.1064869165420532,162,0.9169999957084656,0.0829999968409538,0.0,0.0,1.0,0.0,1.0,Elliptical
"1,23764872121772E+018",150.28976277301,-0.0795036304952191,17.49319,15.53202,14.58186,14.11206,13.79795,10.56441,4.363034,14.39126,0.7992976,0.7195905,-1501256,-24552.82,-81265.71,1.0,0.04526348,1.081581e-05,210.7691,4.335737,"5,88848899899654E+017",150.28976440429688,-0.0795096978545188,196,0.828000009059906,0.0689999982714653,0.1030000001192092,0.0,1.0,0.0,1.0,Elliptical
"1,23764872121772E+018",150.208211947633,-0.149159040367351,17.52312,16.11988,15.57625,15.25449,15.03674,8.375134,4.078013,8.737251,0.857422,0.8543441,-7264048,-814.5284,-51306.95,0.04603952,0.04281429,1.195584e-05,66.22937,7.642675,"5,88848899899654E+017",150.2082061767578,-0.1491625756025314,278,0.1049999967217445,0.8679999709129333,0.0260000005364418,0.2419999986886978,0.7580000162124634,0.9089999794960022,0.090999998152256,Spiral
"1,23764872121772E+018",150.255640129382,-0.0638114428004802,18.87419,17.43731,16.71679,16.30246,16.0468,4.109788,1.878574,5.449836,0.6907635,0.7214162,-38.50103,-1307747,-12096.94,0.9368576,0.09239345,1.100459e-05,127.4117,8.070137,"5,88848899899654E+017",150.25564575195312,-0.0638157278299331,154,0.9359999895095824,0.0640000030398368,0.0,0.0,1.0,0.0,1.0,Elliptical
"1,23764872121772E+018",150.335375820752,-0.182863726304489,19.03924,17.2045,16.2881,15.84864,15.48375,4.52183,1.932202,5.900454,0.476265,0.4829577,-181.0076,-3027599,-18603.59,1.0,0.08995679,1.962687e-05,185.5336,6.415622,"5,88848899899655E+017",150.3353729248047,-0.1828722953796386,141,0.8289999961853027,0.1220000013709068,0.0489999987185001,0.75,0.25,0.5,0.5,Elliptical
"1,2376487212206E+018",156.787642763972,-0.0377170102110401,18.1164,16.60579,15.8752,15.48047,15.17607,6.737637,3.13603,8.898745,0.8574609,0.8869882,-484.8111,-2890726,-29114.53,0.7731859,0.05606531,1.678521e-05,90.9875,7.111462,"5,88848899902538E+017",156.7876434326172,-0.0377147495746612,130,0.878000020980835,0.0729999989271164,0.0489999987185001,0.0,1.0,0.0,1.0,Elliptical
"1,23764872122702E+018",171.487427584485,-0.0840739165517377,19.18586,17.13594,16.08461,15.66054,15.27923,5.174242,2.077921,6.043468,0.8110294,0.7788309,-253.4079,-4741.93,-25968.47,1.0,0.105118,1.809569e-05,278.2092,7.853949,"5,8884889990896E+017",171.4874267578125,-0.0840754508972168,146,0.800000011920929,0.06700000166893,0.1330000013113021,0.0,1.0,0.0,1.0,Elliptical
"1,2376487212284E+018",174.601656990257,-0.189525128198138,19.60378,17.64143,16.59662,16.16231,15.80176,4.688578,1.937443,6.111602,0.7830154,0.8222833,-114.3406,-2751843,-13873.22,1.0,0.1248819,2.078079e-05,240.3566,8.861342,"5,88848899910337E+017",174.60165405273438,-0.189528226852417,126,0.8949999809265137,0.0790000036358833,0.0260000005364418,0.0,1.0,0.3330000042915344,0.6669999957084656,Elliptical
"1,23764872123082E+018",180.170477715339,-0.0391871008640089,19.76433,17.53522,16.4317,15.93675,15.52497,4.657283,1.981579,6.215074,0.5104978,0.5216488,-39.73144,-2796549,-16625.19,1.0,0.09409562,1.767708e-05,259.1233,6.630405,"5,88848899912762E+017",180.17047119140625,-0.0391873382031917,142,0.8809999823570251,0.1190000027418136,0.0,0.5,0.5,0.0,1.0,Elliptical
"1,2376487212149E+018",143.854456384259,-0.006459377958444,19.21737,17.27567,16.2802,15.81912,15.45234,4.755646,2.064739,6.309524,0.8064631,0.7706133,-49.52335,-3258525,-18334.62,1.0,0.08200945,1.774211e-05,198.7626,7.480618,"5,88848899896836E+017",143.85446166992188,-0.0064603700302541,183,0.8240000009536743,0.1369999945163726,0.0390000008046627,0.0,1.0,0.0,1.0,Elliptical
"1,23764872121523E+018",144.507320358804,-0.004850988343486,19.22997,17.33145,16.26798,15.80076,15.42194,6.749192,2.92942,9.156358,0.7644321,0.7888817,-151.2271,-3178069,-17416.66,1.0,0.1216669,2.060267e-05,237.2134,10.03367,"5,88848899897164E+017",144.50732421875,-0.004851640202105,208,0.8389999866485596,0.1129999980330467,0.0480000004172325,0.0,1.0,0.0,1.0,Elliptical
"1,23764872121654E+018",147.634351975754,-0.0982153143753684,20.11291,18.28463,17.15911,16.67288,16.29195,4.739291,1.900921,5.966115,0.825963,0.8053469,-68.12366,-1151947,-6344.33,1.0,0.132893,2.712421e-05,194.7503,10.75395,"5,88848899898475E+017",147.6343536376953,-0.0982222706079483,165,0.9399999976158142,0.0599999986588954,0.0,0.3330000042915344,0.6669999957084656,0.0,1.0,Elliptical
"1,23764872121673E+018",148.077592297553,-0.12743726799147,19.08118,17.1839,16.29133,15.87014,15.53457,4.552414,1.942196,5.589102,0.4449642,0.4699322,-345268,-2290703,-18697.7,0.9168471,0.06468253,1.364564e-05,150.4184,5.061188,"5,88848899898671E+017",148.0775909423828,-0.1274433135986328,189,0.8849999904632568,0.1150000020861625,0.0,0.0,1.0,0.0,1.0,Elliptical
"1,2376487212168E+018",148.183028555396,-0.0583056992308881,16.58159,15.35605,14.77637,14.43936,14.18647,10.15933,4.976248,10.58801,0.89992,0.8869297,-12212.04,-4920.51,-84784.77,0.2498033,0.04565335,1.121639e-05,81.87968,5.005282,"5,88848900167172E+017",148.1830291748047,-0.0583100505173206,352,0.0219999998807907,0.977999985218048,0.0,0.0240000002086162,0.9760000109672546,0.9760000109672546,0.0240000002086162,Spiral
"1,237648721217E+018",148.679674085511,-0.0250932655731242,18.53913,17.45448,16.96311,16.6034,16.47992,6.238708,3.113773,5.937338,0.9200214,0.9029177,-1444243,-163.0446,-11982.05,0.0,0.0842066,8.564774e-06,24.95793,32.81749,"5,88848899898933E+017",148.67967224121094,-0.0250988192856311,173,0.800000011920929,0.1780000030994415,0.0219999998807907,125,875,625,375,Elliptical
"1,23764872121772E+018",150.295579635997,-0.0629726266544866,19.26116,17.29478,16.3337,15.88839,15.53391,6.139619,2.563072,6.999644,0.6559049,0.6230527,-337041,-2774269,-18587.31,0.9730472,0.09193879,1.936384e-05,162.8136,7.354301,"5,88848899899654E+017",150.2955780029297,-0.062978409230709,141,0.8809999823570251,0.0949999988079071,0.0240000002086162,0.25,0.75,0.0,1.0,Elliptical
"1,23764872121863E+018",152.354824176563,-0.129743707300528,19.49632,17.59388,16.67482,16.25166,15.95042,3.686636,1.675609,4.666466,0.8622619,0.8376681,-81392,-974.4261,-12876.76,0.8099192,0.09504843,1.983458e-05,142.2452,7.530392,"5,88848899900572E+017",152.35482788085938,-0.1297448873519897,179,0.8360000252723694,0.0549999997019767,0.1089999973773956,0.0,1.0,0.0,1.0,Elliptical
"1,23764872122152E+018",158.905288644625,-0.0331994678972938,20.06152,18.03978,17.04954,16.58872,16.21456,5.921568,2.399774,7.615665,0.8399704,0.8152056,-31.00094,-1445828,-8044511,1.0,0.08268926,3.526584e-05,124.7553,13.46155,"5,88848899903455E+017",158.90528869628906,-0.0331902988255023,127,0.8679999709129333,0.1049999967217445,0.0260000005364418,0.0,1.0,0.0,1.0,Elliptical
"1,2376487212242E+018",165.150089820447,-0.0124347118639572,17.4546,15.66078,14.84173,14.42503,14.07379,10.09499,4.618086,12.29348,0.6597425,0.6652374,-6076252,-12739.85,-71316.65,0.7770391,0.03815033,1.131098e-05,139.7858,4.668569,"5,88848899906142E+017",165.15008544921875,-0.0124371899291872,228,0.1389999985694885,0.8330000042915344,0.0280000008642673,0.0710000023245811,0.9290000200271606,0.1070000007748603,0.8930000066757202,Irregular
"1,2376487212244E+018",165.506180960366,-0.021291744037145,19.83863,17.8386,16.84685,16.4109,16.02048,3.945726,1.731511,5.383227,0.4060666,0.4678363,-121.7953,-1529721,-11479.59,1.0,0.09551127,2.194197e-05,174.4903,7.884596,"5,88848899906339E+017",165.5061798095703,-0.0212993491441011,141,0.8640000224113464,0.1140000000596046,0.0230000000447034,0.0,1.0,0.0,1.0,Elliptical
"1,23765127403504E+018",127.776356718385,54.0024385515799,19.48829,17.50422,16.52358,16.07619,15.73452,5.397507,2.250976,6.85949,0.8279092,0.8300648,-22.58826,-1835664,-11245.88,1.0,0.08499407,1.94434e-05,154.9285,7.102383,"5,87725552810132E+017",127.77635192871094,54.00243377685547,146,0.8330000042915344,0.1430000066757202,0.0240000002086162,0.0,1.0,0.0,1.0,Elliptical
"1,2376512740351E+018",127.850499612215,53.9966579839251,18.32454,16.97763,16.30847,15.93782,15.67626,10.24579,4.869303,10.23108,0.7258326,0.7622535,-1237145,-1030047,-18271.39,0.3335118,0.06451609,1.154946e-05,48.93677,10.37355,"5,87725552810197E+017",127.85047912597656,53.996673583984375,274,0.0829999968409538,0.9169999957084656,0.0,0.656000018119812,0.3440000116825104,1.0,0.0,Spiral
